Added Field - Active?,Field,Agreement #,Description,Alt Agreement,Agreement Type (Data Pull),Agreement Type (For Entry),Customer,Customer PO,Effective Date,Effective Date1,Expiration Date,Renew Through,Renew Markup,Rate Template,Agreement Price,Revenue Recognition,Auto Schedule Trips,0,Seq1,Description1,Service Site,Call Type,Service Center,Division,Tax Source,Separate Work Order,Auto Schedule Trip1,Pricing,Contact Before Scheduling,Auto Schedule Trip,Due,RecurringPatternType,See recurring options in screenshot >,Billing Seq1,Date1,Billing Amount1,Tax Type1,Tax Basis1,Seq2,Material,UM,Matl Qty,Cost ECM,Seq,Qty,Deferral1,Date2,Amount1,0,Billing Seq,Date3,Billing Amount,Tax Type,Tax Code,Tax Basis,Tax Amount,0,Deferral,Date,Amount,Should auto-populate based on Work Schedule.,Customer1,UnMatched
,,,Quarterly and Annual Fire Drill inspections-OTTAWA COMMUNITY HOUSING,OCH FIRE DRILLS,S132-B1063,QIFD,NA,,04/19/2017,01/01/2020,01/01/2020,,,,,,,,,,380 MURRAY STREET,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,,NA,OTTAWA COMMUNITY HOUSING
,,,Quarterly and Annual Fire Drill inspections-OTTAWA COMMUNITY HOUSING,OCH FIRE DRILLS,S132-B1063,AIFD,NA,,04/19/2017,01/01/2020,01/01/2020,,,,,,,,,,380 MURRAY STREET,,,,,,,0,,,,,,,04/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,,NA,OTTAWA COMMUNITY HOUSING
,,,Quarterly and Annual Fire Drill inspections-OTTAWA COMMUNITY HOUSING,OCH FIRE DRILLS,S132-B1063,QIFD,NA,,04/19/2017,01/01/2020,01/01/2020,,,,,,,,,,380 MURRAY STREET,,,,,,,0,,,,,,,07/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,,NA,OTTAWA COMMUNITY HOUSING
,,,Quarterly and Annual Fire Drill inspections-OTTAWA COMMUNITY HOUSING,OCH FIRE DRILLS,S132-B1063,QIFD,NA,,04/19/2017,01/01/2020,01/01/2020,,,,,,,,,,380 MURRAY STREET,,,,,,,0,,,,,,,10/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,,NA,OTTAWA COMMUNITY HOUSING
,,,Quarterly and Annual Fire Drill inspections-OTTAWA COMMUNITY HOUSING,OCH FIRE DRILLS,S136-B1094,QIFD,NA,,04/19/2017,01/01/2020,01/01/2020,,,,,,,,,,800 ST. LAURENT BOULEVARD,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,,NA,OTTAWA COMMUNITY HOUSING
,,,Quarterly and Annual Fire Drill inspections-OTTAWA COMMUNITY HOUSING,OCH FIRE DRILLS,S136-B1094,AIFD,NA,,04/19/2017,01/01/2020,01/01/2020,,,,,,,,,,800 ST. LAURENT BOULEVARD,,,,,,,0,,,,,,,04/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,,NA,OTTAWA COMMUNITY HOUSING
,,,Quarterly and Annual Fire Drill inspections-OTTAWA COMMUNITY HOUSING,OCH FIRE DRILLS,S136-B1094,QIFD,NA,,04/19/2017,01/01/2020,01/01/2020,,,,,,,,,,800 ST. LAURENT BOULEVARD,,,,,,,0,,,,,,,07/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,,NA,OTTAWA COMMUNITY HOUSING
,,,Quarterly and Annual Fire Drill inspections-OTTAWA COMMUNITY HOUSING,OCH FIRE DRILLS,S136-B1094,QIFD,NA,,04/19/2017,01/01/2020,01/01/2020,,,,,,,,,,800 ST. LAURENT BOULEVARD,,,,,,,0,,,,,,,10/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,,NA,OTTAWA COMMUNITY HOUSING
,,,Quarterly and Annual Fire Drill inspections-OTTAWA COMMUNITY HOUSING,OCH FIRE DRILLS,S137-B1095,QIFD,NA,,04/19/2017,01/01/2020,01/01/2020,,,,,,,,,,1455 CLEMENTINE BOULEVARD,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,,NA,OTTAWA COMMUNITY HOUSING
,,,Quarterly and Annual Fire Drill inspections-OTTAWA COMMUNITY HOUSING,OCH FIRE DRILLS,S137-B1095,AIFD,NA,,04/19/2017,01/01/2020,01/01/2020,,,,,,,,,,1455 CLEMENTINE BOULEVARD,,,,,,,0,,,,,,,04/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,,NA,OTTAWA COMMUNITY HOUSING
,,,Quarterly and Annual Fire Drill inspections-OTTAWA COMMUNITY HOUSING,OCH FIRE DRILLS,S137-B1095,QIFD,NA,,04/19/2017,01/01/2020,01/01/2020,,,,,,,,,,1455 CLEMENTINE BOULEVARD,,,,,,,0,,,,,,,07/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,,NA,OTTAWA COMMUNITY HOUSING
,,,Quarterly and Annual Fire Drill inspections-OTTAWA COMMUNITY HOUSING,OCH FIRE DRILLS,S137-B1095,QIFD,NA,,04/19/2017,01/01/2020,01/01/2020,,,,,,,,,,1455 CLEMENTINE BOULEVARD,,,,,,,0,,,,,,,10/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,,NA,OTTAWA COMMUNITY HOUSING
,,,Quarterly and Annual Fire Drill inspections-OTTAWA COMMUNITY HOUSING,OCH FIRE DRILLS,S138-B1096,QIFD,NA,,04/19/2017,01/01/2020,01/01/2020,,,,,,,,,,251 DONALD STREET,,,,,,,0,,,,,,,03/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,,NA,OTTAWA COMMUNITY HOUSING
,,,Quarterly and Annual Fire Drill inspections-OTTAWA COMMUNITY HOUSING,OCH FIRE DRILLS,S138-B1096,QIFD,NA,,04/19/2017,01/01/2020,01/01/2020,,,,,,,,,,251 DONALD STREET,,,,,,,0,,,,,,,06/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,,NA,OTTAWA COMMUNITY HOUSING
,,,Quarterly and Annual Fire Drill inspections-OTTAWA COMMUNITY HOUSING,OCH FIRE DRILLS,S138-B1096,AIFD,NA,,04/19/2017,01/01/2020,01/01/2020,,,,,,,,,,251 DONALD STREET,,,,,,,0,,,,,,,09/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,,NA,OTTAWA COMMUNITY HOUSING
,,,Quarterly and Annual Fire Drill inspections-OTTAWA COMMUNITY HOUSING,OCH FIRE DRILLS,S138-B1096,QIFD,NA,,04/19/2017,01/01/2020,01/01/2020,,,,,,,,,,251 DONALD STREET,,,,,,,0,,,,,,,12/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,,NA,OTTAWA COMMUNITY HOUSING
,,,Quarterly and Annual Fire Drill inspections-OTTAWA COMMUNITY HOUSING,OCH FIRE DRILLS,S139-B1097,QIFD,NA,,04/19/2017,01/01/2020,01/01/2020,,,,,,,,,,1041 WELLINGTON STREET WEST,,,,,,,0,,,,,,,02/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,,NA,OTTAWA COMMUNITY HOUSING
,,,Quarterly and Annual Fire Drill inspections-OTTAWA COMMUNITY HOUSING,OCH FIRE DRILLS,S139-B1097,QIFD,NA,,04/19/2017,01/01/2020,01/01/2020,,,,,,,,,,1041 WELLINGTON STREET WEST,,,,,,,0,,,,,,,05/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,,NA,OTTAWA COMMUNITY HOUSING
,,,Quarterly and Annual Fire Drill inspections-OTTAWA COMMUNITY HOUSING,OCH FIRE DRILLS,S139-B1097,AIFD,NA,,04/19/2017,01/01/2020,01/01/2020,,,,,,,,,,1041 WELLINGTON STREET WEST,,,,,,,0,,,,,,,08/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,,NA,OTTAWA COMMUNITY HOUSING
,,,Quarterly and Annual Fire Drill inspections-OTTAWA COMMUNITY HOUSING,OCH FIRE DRILLS,S139-B1097,QIFD,NA,,04/19/2017,01/01/2020,01/01/2020,,,,,,,,,,1041 WELLINGTON STREET WEST,,,,,,,0,,,,,,,11/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,,NA,OTTAWA COMMUNITY HOUSING
,,,Quarterly and Annual Fire Drill inspections-OTTAWA COMMUNITY HOUSING,OCH FIRE DRILLS,S140-B1098,QIFD,NA,,04/19/2017,01/01/2020,01/01/2020,,,,,,,,,,2651 REGINA STREET,,,,,,,0,,,,,,,03/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,,NA,OTTAWA COMMUNITY HOUSING
,,,Quarterly and Annual Fire Drill inspections-OTTAWA COMMUNITY HOUSING,OCH FIRE DRILLS,S140-B1098,AIFD,NA,,04/19/2017,01/01/2020,01/01/2020,,,,,,,,,,2651 REGINA STREET,,,,,,,0,,,,,,,06/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,,NA,OTTAWA COMMUNITY HOUSING
,,,Quarterly and Annual Fire Drill inspections-OTTAWA COMMUNITY HOUSING,OCH FIRE DRILLS,S140-B1098,QIFD,NA,,04/19/2017,01/01/2020,01/01/2020,,,,,,,,,,2651 REGINA STREET,,,,,,,0,,,,,,,09/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,,NA,OTTAWA COMMUNITY HOUSING
,,,Quarterly and Annual Fire Drill inspections-OTTAWA COMMUNITY HOUSING,OCH FIRE DRILLS,S140-B1098,QIFD,NA,,04/19/2017,01/01/2020,01/01/2020,,,,,,,,,,2651 REGINA STREET,,,,,,,0,,,,,,,12/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,,NA,OTTAWA COMMUNITY HOUSING
,,,Quarterly and Annual Fire Drill inspections-OTTAWA COMMUNITY HOUSING,OCH FIRE DRILLS,S141-B1099,QIFD,NA,,04/19/2017,01/01/2020,01/01/2020,,,,,,,,,,1365 BANK STREET,,,,,,,0,,,,,,,03/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,,NA,OTTAWA COMMUNITY HOUSING
,,,Quarterly and Annual Fire Drill inspections-OTTAWA COMMUNITY HOUSING,OCH FIRE DRILLS,S141-B1099,AIFD,NA,,04/19/2017,01/01/2020,01/01/2020,,,,,,,,,,1365 BANK STREET,,,,,,,0,,,,,,,06/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,,NA,OTTAWA COMMUNITY HOUSING
,,,Quarterly and Annual Fire Drill inspections-OTTAWA COMMUNITY HOUSING,OCH FIRE DRILLS,S141-B1099,QIFD,NA,,04/19/2017,01/01/2020,01/01/2020,,,,,,,,,,1365 BANK STREET,,,,,,,0,,,,,,,09/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,,NA,OTTAWA COMMUNITY HOUSING
,,,Quarterly and Annual Fire Drill inspections-OTTAWA COMMUNITY HOUSING,OCH FIRE DRILLS,S141-B1099,QIFD,NA,,04/19/2017,01/01/2020,01/01/2020,,,,,,,,,,1365 BANK STREET,,,,,,,0,,,,,,,12/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,,NA,OTTAWA COMMUNITY HOUSING
,,,Quarterly and Annual Fire Drill inspections-OTTAWA COMMUNITY HOUSING,OCH FIRE DRILLS,S175-B110,AIFD,NA,,04/19/2017,01/01/2020,01/01/2020,,,,,,,,,,1495 HEATHERINGTON ROAD,,,,,,,0,,,,,,,09/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,,NA,OTTAWA COMMUNITY HOUSING
,,,Quarterly and Annual Fire Drill inspections-OTTAWA COMMUNITY HOUSING,OCH FIRE DRILLS,S143-B1111,QIFD,NA,,04/19/2017,01/01/2020,01/01/2020,,,,,,,,,,200 FRIEL STREET,,,,,,,0,,,,,,,02/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,,NA,OTTAWA COMMUNITY HOUSING
,,,Quarterly and Annual Fire Drill inspections-OTTAWA COMMUNITY HOUSING,OCH FIRE DRILLS,S143-B1111,QIFD,NA,,04/19/2017,01/01/2020,01/01/2020,,,,,,,,,,200 FRIEL STREET,,,,,,,0,,,,,,,05/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,,NA,OTTAWA COMMUNITY HOUSING
,,,Quarterly and Annual Fire Drill inspections-OTTAWA COMMUNITY HOUSING,OCH FIRE DRILLS,S143-B1111,QIFD,NA,,04/19/2017,01/01/2020,01/01/2020,,,,,,,,,,200 FRIEL STREET,,,,,,,0,,,,,,,08/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,,NA,OTTAWA COMMUNITY HOUSING
,,,Quarterly and Annual Fire Drill inspections-OTTAWA COMMUNITY HOUSING,OCH FIRE DRILLS,S143-B1111,AIFD,NA,,04/19/2017,01/01/2020,01/01/2020,,,,,,,,,,200 FRIEL STREET,,,,,,,0,,,,,,,11/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,,NA,OTTAWA COMMUNITY HOUSING
,,,Quarterly and Annual Fire Drill inspections-OTTAWA COMMUNITY HOUSING,OCH FIRE DRILLS,S143-B1112,QIFD,NA,,04/19/2017,01/01/2020,01/01/2020,,,,,,,,,,201 FRIEL STREET,,,,,,,0,,,,,,,02/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,,NA,OTTAWA COMMUNITY HOUSING
,,,Quarterly and Annual Fire Drill inspections-OTTAWA COMMUNITY HOUSING,OCH FIRE DRILLS,S143-B1112,QIFD,NA,,04/19/2017,01/01/2020,01/01/2020,,,,,,,,,,201 FRIEL STREET,,,,,,,0,,,,,,,05/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,,NA,OTTAWA COMMUNITY HOUSING
,,,Quarterly and Annual Fire Drill inspections-OTTAWA COMMUNITY HOUSING,OCH FIRE DRILLS,S143-B1112,QIFD,NA,,04/19/2017,01/01/2020,01/01/2020,,,,,,,,,,201 FRIEL STREET,,,,,,,0,,,,,,,08/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,,NA,OTTAWA COMMUNITY HOUSING
,,,Quarterly and Annual Fire Drill inspections-OTTAWA COMMUNITY HOUSING,OCH FIRE DRILLS,S143-B1112,AIFD,NA,,04/19/2017,01/01/2020,01/01/2020,,,,,,,,,,201 FRIEL STREET,,,,,,,0,,,,,,,11/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,,NA,OTTAWA COMMUNITY HOUSING
,,,Quarterly and Annual Fire Drill inspections-OTTAWA COMMUNITY HOUSING,OCH FIRE DRILLS,S144-B1113,QIFD,NA,,04/19/2017,01/01/2020,01/01/2020,,,,,,,,,,31 MCEWEN AVENUE,,,,,,,0,,,,,,,03/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,,NA,OTTAWA COMMUNITY HOUSING
,,,Quarterly and Annual Fire Drill inspections-OTTAWA COMMUNITY HOUSING,OCH FIRE DRILLS,S144-B1113,AIFD,NA,,04/19/2017,01/01/2020,01/01/2020,,,,,,,,,,31 MCEWEN AVENUE,,,,,,,0,,,,,,,06/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,,NA,OTTAWA COMMUNITY HOUSING
,,,Quarterly and Annual Fire Drill inspections-OTTAWA COMMUNITY HOUSING,OCH FIRE DRILLS,S144-B1113,QIFD,NA,,04/19/2017,01/01/2020,01/01/2020,,,,,,,,,,31 MCEWEN AVENUE,,,,,,,0,,,,,,,09/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,,NA,OTTAWA COMMUNITY HOUSING
,,,Quarterly and Annual Fire Drill inspections-OTTAWA COMMUNITY HOUSING,OCH FIRE DRILLS,S144-B1113,QIFD,NA,,04/19/2017,01/01/2020,01/01/2020,,,,,,,,,,31 MCEWEN AVENUE,,,,,,,0,,,,,,,12/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,,NA,OTTAWA COMMUNITY HOUSING
,,,Quarterly and Annual Fire Drill inspections-OTTAWA COMMUNITY HOUSING,OCH FIRE DRILLS,S145-B1114,QIFD,NA,,04/19/2017,01/01/2020,01/01/2020,,,,,,,,,,540 THOMSON STREET,,,,,,,0,,,,,,,03/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,,NA,OTTAWA COMMUNITY HOUSING
,,,Quarterly and Annual Fire Drill inspections-OTTAWA COMMUNITY HOUSING,OCH FIRE DRILLS,S145-B1114,AIFD,NA,,04/19/2017,01/01/2020,01/01/2020,,,,,,,,,,540 THOMSON STREET,,,,,,,0,,,,,,,06/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,,NA,OTTAWA COMMUNITY HOUSING
,,,Quarterly and Annual Fire Drill inspections-OTTAWA COMMUNITY HOUSING,OCH FIRE DRILLS,S145-B1114,QIFD,NA,,04/19/2017,01/01/2020,01/01/2020,,,,,,,,,,540 THOMSON STREET,,,,,,,0,,,,,,,09/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,,NA,OTTAWA COMMUNITY HOUSING
,,,Quarterly and Annual Fire Drill inspections-OTTAWA COMMUNITY HOUSING,OCH FIRE DRILLS,S145-B1114,QIFD,NA,,04/19/2017,01/01/2020,01/01/2020,,,,,,,,,,540 THOMSON STREET,,,,,,,0,,,,,,,12/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,,NA,OTTAWA COMMUNITY HOUSING
,,,Quarterly and Annual Fire Drill inspections-OTTAWA COMMUNITY HOUSING,OCH FIRE DRILLS,S146-B1115,QIFD,NA,,04/19/2017,01/01/2020,01/01/2020,,,,,,,,,,160 CHARLOTTE STREET,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,,NA,OTTAWA COMMUNITY HOUSING
,,,Quarterly and Annual Fire Drill inspections-OTTAWA COMMUNITY HOUSING,OCH FIRE DRILLS,S146-B1115,QIFD,NA,,04/19/2017,01/01/2020,01/01/2020,,,,,,,,,,160 CHARLOTTE STREET,,,,,,,0,,,,,,,04/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,,NA,OTTAWA COMMUNITY HOUSING
,,,Quarterly and Annual Fire Drill inspections-OTTAWA COMMUNITY HOUSING,OCH FIRE DRILLS,S146-B1115,AIFD,NA,,04/19/2017,01/01/2020,01/01/2020,,,,,,,,,,160 CHARLOTTE STREET,,,,,,,0,,,,,,,07/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,,NA,OTTAWA COMMUNITY HOUSING
,,,Quarterly and Annual Fire Drill inspections-OTTAWA COMMUNITY HOUSING,OCH FIRE DRILLS,S146-B1115,QIFD,NA,,04/19/2017,01/01/2020,01/01/2020,,,,,,,,,,160 CHARLOTTE STREET,,,,,,,0,,,,,,,10/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,,NA,OTTAWA COMMUNITY HOUSING
,,,Quarterly and Annual Fire Drill inspections-OTTAWA COMMUNITY HOUSING,OCH FIRE DRILLS,S147-B1117,QIFD,NA,,04/19/2017,01/01/2020,01/01/2020,,,,,,,,,,1400 LEPAGE AVENUE,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,,NA,OTTAWA COMMUNITY HOUSING
,,,Quarterly and Annual Fire Drill inspections-OTTAWA COMMUNITY HOUSING,OCH FIRE DRILLS,S147-B1117,QIFD,NA,,04/19/2017,01/01/2020,01/01/2020,,,,,,,,,,1400 LEPAGE AVENUE,,,,,,,0,,,,,,,04/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,,NA,OTTAWA COMMUNITY HOUSING
,,,Quarterly and Annual Fire Drill inspections-OTTAWA COMMUNITY HOUSING,OCH FIRE DRILLS,S147-B1117,QIFD,NA,,04/19/2017,01/01/2020,01/01/2020,,,,,,,,,,1400 LEPAGE AVENUE,,,,,,,0,,,,,,,07/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,,NA,OTTAWA COMMUNITY HOUSING
,,,Quarterly and Annual Fire Drill inspections-OTTAWA COMMUNITY HOUSING,OCH FIRE DRILLS,S147-B1117,AIFD,NA,,04/19/2017,01/01/2020,01/01/2020,,,,,,,,,,1400 LEPAGE AVENUE,,,,,,,0,,,,,,,10/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,,NA,OTTAWA COMMUNITY HOUSING
,,,Quarterly and Annual Fire Drill inspections-OTTAWA COMMUNITY HOUSING,OCH FIRE DRILLS,S147-B1116,QIFD,NA,,04/19/2017,01/01/2020,01/01/2020,,,,,,,,,,1390 LEPAGE AVENUE,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,,NA,OTTAWA COMMUNITY HOUSING
,,,Quarterly and Annual Fire Drill inspections-OTTAWA COMMUNITY HOUSING,OCH FIRE DRILLS,S147-B1116,QIFD,NA,,04/19/2017,01/01/2020,01/01/2020,,,,,,,,,,1390 LEPAGE AVENUE,,,,,,,0,,,,,,,04/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,,NA,OTTAWA COMMUNITY HOUSING
,,,Quarterly and Annual Fire Drill inspections-OTTAWA COMMUNITY HOUSING,OCH FIRE DRILLS,S147-B1116,QIFD,NA,,04/19/2017,01/01/2020,01/01/2020,,,,,,,,,,1390 LEPAGE AVENUE,,,,,,,0,,,,,,,07/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,,NA,OTTAWA COMMUNITY HOUSING
,,,Quarterly and Annual Fire Drill inspections-OTTAWA COMMUNITY HOUSING,OCH FIRE DRILLS,S147-B1116,AIFD,NA,,04/19/2017,01/01/2020,01/01/2020,,,,,,,,,,1390 LEPAGE AVENUE,,,,,,,0,,,,,,,10/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,,NA,OTTAWA COMMUNITY HOUSING
,,,Quarterly and Annual Fire Drill inspections-OTTAWA COMMUNITY HOUSING,OCH FIRE DRILLS,S148-B1118,QIFD,NA,,04/19/2017,01/01/2020,01/01/2020,,,,,,,,,,1455 HEATHERINGTON ROAD,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,,NA,OTTAWA COMMUNITY HOUSING
,,,Quarterly and Annual Fire Drill inspections-OTTAWA COMMUNITY HOUSING,OCH FIRE DRILLS,S148-B1118,QIFD,NA,,04/19/2017,01/01/2020,01/01/2020,,,,,,,,,,1455 HEATHERINGTON ROAD,,,,,,,0,,,,,,,04/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,,NA,OTTAWA COMMUNITY HOUSING
,,,Quarterly and Annual Fire Drill inspections-OTTAWA COMMUNITY HOUSING,OCH FIRE DRILLS,S148-B1118,AIFD,NA,,04/19/2017,01/01/2020,01/01/2020,,,,,,,,,,1455 HEATHERINGTON ROAD,,,,,,,0,,,,,,,07/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,,NA,OTTAWA COMMUNITY HOUSING
,,,Quarterly and Annual Fire Drill inspections-OTTAWA COMMUNITY HOUSING,OCH FIRE DRILLS,S148-B1118,QIFD,NA,,04/19/2017,01/01/2020,01/01/2020,,,,,,,,,,1455 HEATHERINGTON ROAD,,,,,,,0,,,,,,,10/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,,NA,OTTAWA COMMUNITY HOUSING
,,,Quarterly and Annual Fire Drill inspections-OTTAWA COMMUNITY HOUSING,OCH FIRE DRILLS,S149-B1119,AIFD,NA,,04/19/2017,01/01/2020,01/01/2020,,,,,,,,,,2080 RUSSELL ROAD,,,,,,,0,,,,,,,02/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,,NA,OTTAWA COMMUNITY HOUSING
,,,Quarterly and Annual Fire Drill inspections-OTTAWA COMMUNITY HOUSING,OCH FIRE DRILLS,S149-B1119,QIFD,NA,,04/19/2017,01/01/2020,01/01/2020,,,,,,,,,,2080 RUSSELL ROAD,,,,,,,0,,,,,,,05/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,,NA,OTTAWA COMMUNITY HOUSING
,,,Quarterly and Annual Fire Drill inspections-OTTAWA COMMUNITY HOUSING,OCH FIRE DRILLS,S149-B1119,QIFD,NA,,04/19/2017,01/01/2020,01/01/2020,,,,,,,,,,2080 RUSSELL ROAD,,,,,,,0,,,,,,,08/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,,NA,OTTAWA COMMUNITY HOUSING
,,,Quarterly and Annual Fire Drill inspections-OTTAWA COMMUNITY HOUSING,OCH FIRE DRILLS,S149-B1119,QIFD,NA,,04/19/2017,01/01/2020,01/01/2020,,,,,,,,,,2080 RUSSELL ROAD,,,,,,,0,,,,,,,11/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,,NA,OTTAWA COMMUNITY HOUSING
,,,Quarterly and Annual Fire Drill inspections-OTTAWA COMMUNITY HOUSING,OCH FIRE DRILLS,S149-B1120,AIFD,NA,,04/19/2017,01/01/2020,01/01/2020,,,,,,,,,,2100 RUSSELL ROAD,,,,,,,0,,,,,,,03/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,,NA,OTTAWA COMMUNITY HOUSING
,,,Quarterly and Annual Fire Drill inspections-OTTAWA COMMUNITY HOUSING,OCH FIRE DRILLS,S149-B1120,QIFD,NA,,04/19/2017,01/01/2020,01/01/2020,,,,,,,,,,2100 RUSSELL ROAD,,,,,,,0,,,,,,,06/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,,NA,OTTAWA COMMUNITY HOUSING
